minutes_watched,CLV,region,channel,CLV_wins,Region,Channel
4735.0,167.75,2,3,167.75,Rest_of_the_world,YouTube
1840.0,72.57,2,3,72.57,Rest_of_the_world,YouTube
668.0,184.44,1,3,184.44,West_EU,YouTube
765.0,129.6,2,1,129.6,Rest_of_the_world,Google
650.0,209.12,1,3,209.12,West_EU,YouTube
1413.0,48.6,0,1,48.6,USA/Canada/As,Google
76.0,194.86,1,3,194.86,West_EU,YouTube
370.0,240.0,0,3,240.0,USA/Canada/As,YouTube
40.0,149.99,2,3,149.99,Rest_of_the_world,YouTube
748.0,208.66,1,1,208.66,West_EU,Google
260.0,240.0,0,3,240.0,USA/Canada/As,YouTube
45.0,185.12,0,3,185.12,USA/Canada/As,YouTube
76.0,36.0,0,3,36.0,USA/Canada/As,YouTube
1507.0,48.6,2,1,48.6,Rest_of_the_world,Google
644.0,19.0,2,7,19.0,Rest_of_the_world,Friend
150.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
363.0,138.64,1,2,138.64,West_EU,Facebook
225.0,240.0,2,3,240.0,Rest_of_the_world,YouTube
38845.0,64.8,2,4,64.8,Rest_of_the_world,LinkedIn
11332.0,14.25,2,7,14.25,Rest_of_the_world,Friend
156.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
324.0,77.3,0,4,77.3,USA/Canada/As,LinkedIn
6441.0,176.79,2,3,176.79,Rest_of_the_world,YouTube
2484.0,65.37,1,2,65.37,West_EU,Facebook
116.0,240.0,0,8,240.0,USA/Canada/As,Other
6445.0,64.8,0,3,64.8,USA/Canada/As,YouTube
188.0,19.0,2,7,19.0,Rest_of_the_world,Friend
360.0,43.2,1,4,43.2,West_EU,LinkedIn
94.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
5592.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
4407.0,77.4,2,7,77.4,Rest_of_the_world,Friend
1601.0,174.0,0,1,174.0,USA/Canada/As,Google
109.0,239.99,2,3,239.99,Rest_of_the_world,YouTube
848.0,119.0,2,6,119.0,Rest_of_the_world,Instagram
2004.0,184.44,0,7,184.44,USA/Canada/As,Friend
11.0,178.99,0,3,178.99,USA/Canada/As,YouTube
4.0,348.0,2,1,281.105,Rest_of_the_world,Google
106.0,174.0,2,8,174.0,Rest_of_the_world,Other
143.0,184.44,0,8,184.44,USA/Canada/As,Other
3005.0,150.04,2,8,150.04,Rest_of_the_world,Other
226.0,32.21,1,3,32.21,West_EU,YouTube
1837.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
958.0,176.66,1,3,176.66,West_EU,YouTube
100.0,137.51,2,6,137.51,Rest_of_the_world,Instagram
1634.0,327.61,1,6,281.105,West_EU,Instagram
1827.0,96.99,2,1,96.99,Rest_of_the_world,Google
803.0,174.79,2,3,174.79,Rest_of_the_world,YouTube
173.0,16.15,2,7,16.15,Rest_of_the_world,Friend
75.0,179.73,1,7,179.73,West_EU,Friend
0.0,29.0,0,3,29.0,USA/Canada/As,YouTube
520.0,27.0,0,3,27.0,USA/Canada/As,YouTube
226.0,174.0,0,3,174.0,USA/Canada/As,YouTube
1920.0,72.57,2,3,72.57,Rest_of_the_world,YouTube
99.0,164.0,2,4,164.0,Rest_of_the_world,LinkedIn
515.0,184.44,0,3,184.44,USA/Canada/As,YouTube
2739.0,184.44,0,3,184.44,USA/Canada/As,YouTube
135.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
1289.0,214.79,0,3,214.79,USA/Canada/As,YouTube
5001.0,143.35,1,7,143.35,West_EU,Friend
378.0,138.58,1,2,138.58,West_EU,Facebook
692.0,171.94,1,2,171.94,West_EU,Facebook
405.0,72.57,2,2,72.57,Rest_of_the_world,Facebook
7886.0,274.8,0,1,274.8,USA/Canada/As,Google
74.0,138.19,0,7,138.19,USA/Canada/As,Friend
362.0,213.22,1,1,213.22,West_EU,Google
1924.0,293.0,2,7,281.105,Rest_of_the_world,Friend
953.0,34.2,1,6,34.2,West_EU,Instagram
2551.0,348.0,2,4,281.105,Rest_of_the_world,LinkedIn
11060.0,59.04,2,4,59.04,Rest_of_the_world,LinkedIn
440.0,68.15,2,3,68.15,Rest_of_the_world,YouTube
340.0,130.0,0,1,130.0,USA/Canada/As,Google
232.0,138.0,0,3,138.0,USA/Canada/As,YouTube
26.0,138.0,0,7,138.0,USA/Canada/As,Friend
1043.0,84.14,2,6,84.14,Rest_of_the_world,Instagram
74.0,169.41,0,3,169.41,USA/Canada/As,YouTube
1159.0,164.0,2,1,164.0,Rest_of_the_world,Google
1604.0,25.65,2,1,25.65,Rest_of_the_world,Google
3014.0,64.8,2,4,64.8,Rest_of_the_world,LinkedIn
137.0,138.28,0,3,138.28,USA/Canada/As,YouTube
1152.0,72.57,2,6,72.57,Rest_of_the_world,Instagram
19.0,138.0,0,2,138.0,USA/Canada/As,Facebook
2995.0,138.0,2,8,138.0,Rest_of_the_world,Other
1521.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
435.0,138.13,0,8,138.13,USA/Canada/As,Other
272.0,138.0,0,1,138.0,USA/Canada/As,Google
292.0,149.99,2,2,149.99,Rest_of_the_world,Facebook
373.0,138.0,0,1,138.0,USA/Canada/As,Google
32.0,72.57,1,7,72.57,West_EU,Friend
411.5,163.66,1,4,163.66,West_EU,LinkedIn
1138.0,138.0,0,3,138.0,USA/Canada/As,YouTube
2.0,143.0,0,1,143.0,USA/Canada/As,Google
5724.0,138.0,0,4,138.0,USA/Canada/As,LinkedIn
170.0,138.01,0,4,138.01,USA/Canada/As,LinkedIn
109.0,138.0,2,1,138.0,Rest_of_the_world,Google
30.0,237.15,2,4,237.15,Rest_of_the_world,LinkedIn
324.0,138.0,0,4,138.0,USA/Canada/As,LinkedIn
605.0,138.33,0,4,138.33,USA/Canada/As,LinkedIn
161.0,138.0,2,6,138.0,Rest_of_the_world,Instagram
484.0,72.57,2,8,72.57,Rest_of_the_world,Other
1014.0,75.2,2,3,75.2,Rest_of_the_world,YouTube
99.0,72.57,2,3,72.57,Rest_of_the_world,YouTube
271.0,143.0,0,3,143.0,USA/Canada/As,YouTube
32.0,138.83,0,4,138.83,USA/Canada/As,LinkedIn
259.0,138.0,0,6,138.0,USA/Canada/As,Instagram
777.0,138.0,0,3,138.0,USA/Canada/As,YouTube
418.0,137.74,2,3,137.74,Rest_of_the_world,YouTube
1477.0,138.0,0,4,138.0,USA/Canada/As,LinkedIn
839.0,72.57,2,4,72.57,Rest_of_the_world,LinkedIn
26.0,72.57,2,1,72.57,Rest_of_the_world,Google
18.0,164.96,1,4,164.96,West_EU,LinkedIn
4053.0,138.0,0,3,138.0,USA/Canada/As,YouTube
1316.0,137.97,0,3,137.97,USA/Canada/As,YouTube
46.0,138.0,0,3,138.0,USA/Canada/As,YouTube
630.0,138.0,0,3,138.0,USA/Canada/As,YouTube
11.0,138.0,0,1,138.0,USA/Canada/As,Google
601.0,138.0,0,4,138.0,USA/Canada/As,LinkedIn
779.0,72.57,2,4,72.57,Rest_of_the_world,LinkedIn
77.0,138.0,0,4,138.0,USA/Canada/As,LinkedIn
939.0,138.0,0,3,138.0,USA/Canada/As,YouTube
196.0,138.0,2,1,138.0,Rest_of_the_world,Google
2.0,138.0,0,4,138.0,USA/Canada/As,LinkedIn
52.0,138.0,0,8,138.0,USA/Canada/As,Other
256.0,138.0,2,4,138.0,Rest_of_the_world,LinkedIn
4.0,72.55,2,1,72.55,Rest_of_the_world,Google
432.0,138.0,0,3,138.0,USA/Canada/As,YouTube
3446.0,64.8,2,3,64.8,Rest_of_the_world,YouTube
2248.0,97.02,2,7,97.02,Rest_of_the_world,Friend
29.0,137.99,0,2,137.99,USA/Canada/As,Facebook
219.0,138.66,2,1,138.66,Rest_of_the_world,Google
34.0,72.57,2,3,72.57,Rest_of_the_world,YouTube
1.0,138.0,2,4,138.0,Rest_of_the_world,LinkedIn
702.0,72.57,2,4,72.57,Rest_of_the_world,LinkedIn
103.0,72.57,2,1,72.57,Rest_of_the_world,Google
775.0,138.0,0,7,138.0,USA/Canada/As,Friend
217.0,75.2,2,3,75.2,Rest_of_the_world,YouTube
34.0,142.9,0,3,142.9,USA/Canada/As,YouTube
137.0,149.99,0,8,149.99,USA/Canada/As,Other
3263.0,143.77,2,2,143.77,Rest_of_the_world,Facebook
125.0,143.0,0,8,143.0,USA/Canada/As,Other
1757.0,121.0,0,8,121.0,USA/Canada/As,Other
6.0,143.0,0,3,143.0,USA/Canada/As,YouTube
45.0,143.0,0,8,143.0,USA/Canada/As,Other
4.0,78.87,2,1,78.87,Rest_of_the_world,Google
2536.0,184.27,0,7,184.27,USA/Canada/As,Friend
574.0,75.2,2,7,75.2,Rest_of_the_world,Friend
2.0,178.99,1,3,178.99,West_EU,YouTube
2406.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
91.0,174.87,1,1,174.87,West_EU,Google
79.0,143.0,0,1,143.0,USA/Canada/As,Google
5940.0,77.3,2,1,77.3,Rest_of_the_world,Google
119.0,151.0,0,3,151.0,USA/Canada/As,YouTube
167.0,143.0,2,1,143.0,Rest_of_the_world,Google
328.0,143.0,0,3,143.0,USA/Canada/As,YouTube
487.0,143.0,2,3,143.0,Rest_of_the_world,YouTube
1180.0,174.34,1,6,174.34,West_EU,Instagram
896.0,143.0,2,2,143.0,Rest_of_the_world,Facebook
5401.0,75.2,2,2,75.2,Rest_of_the_world,Facebook
228.0,164.0,2,8,164.0,Rest_of_the_world,Other
3989.0,36.0,0,7,36.0,USA/Canada/As,Friend
75.0,147.0,0,3,147.0,USA/Canada/As,YouTube
3455.0,99.01,0,8,99.01,USA/Canada/As,Other
0.0,146.48,2,1,146.48,Rest_of_the_world,Google
22.0,147.0,0,2,147.0,USA/Canada/As,Facebook
527.0,77.3,2,3,77.3,Rest_of_the_world,YouTube
588.0,76.94,2,4,76.94,Rest_of_the_world,LinkedIn
31.0,77.3,2,7,77.3,Rest_of_the_world,Friend
308.0,183.97,1,3,183.97,West_EU,YouTube
59.0,36.0,0,3,36.0,USA/Canada/As,YouTube
1348.0,146.96,2,3,146.96,Rest_of_the_world,YouTube
0.0,147.0,0,3,147.0,USA/Canada/As,YouTube
627.0,151.0,0,8,151.0,USA/Canada/As,Other
19.0,79.41,2,3,79.41,Rest_of_the_world,YouTube
534.0,147.0,0,8,147.0,USA/Canada/As,Other
197.0,82.04,2,6,82.04,Rest_of_the_world,Instagram
417.0,183.35,1,4,183.35,West_EU,LinkedIn
588.0,146.58,2,4,146.58,Rest_of_the_world,LinkedIn
887.0,146.78,0,7,146.78,USA/Canada/As,Friend
1951.0,19.0,2,7,19.0,Rest_of_the_world,Friend
2302.0,147.0,0,4,147.0,USA/Canada/As,LinkedIn
51.0,151.0,2,3,151.0,Rest_of_the_world,YouTube
40.0,36.0,0,8,36.0,USA/Canada/As,Other
623.0,151.0,2,1,151.0,Rest_of_the_world,Google
28.0,151.0,2,4,151.0,Rest_of_the_world,LinkedIn
701.5,79.4,2,6,79.4,Rest_of_the_world,Instagram
349.0,79.4,2,3,79.4,Rest_of_the_world,YouTube
355.0,19.0,2,4,19.0,Rest_of_the_world,LinkedIn
277.0,19.0,2,6,19.0,Rest_of_the_world,Instagram
83.0,79.4,2,7,79.4,Rest_of_the_world,Friend
808.0,79.4,2,7,79.4,Rest_of_the_world,Friend
31.0,79.41,2,1,79.41,Rest_of_the_world,Google
49.0,49.53,0,4,49.53,USA/Canada/As,LinkedIn
160.0,36.0,0,3,36.0,USA/Canada/As,YouTube
484.0,78.54,1,6,78.54,West_EU,Instagram
360.0,79.41,2,8,79.41,Rest_of_the_world,Other
3908.0,62.22,2,4,62.22,Rest_of_the_world,LinkedIn
669.0,79.41,2,4,79.41,Rest_of_the_world,LinkedIn
11.0,19.0,2,1,19.0,Rest_of_the_world,Google
1540.0,151.0,2,3,151.0,Rest_of_the_world,YouTube
2193.0,151.54,0,3,151.54,USA/Canada/As,YouTube
273.0,156.0,0,6,156.0,USA/Canada/As,Instagram
122.0,151.0,0,7,151.0,USA/Canada/As,Friend
658.0,184.97,1,1,184.97,West_EU,Google
306.0,156.0,0,8,156.0,USA/Canada/As,Other
38.0,151.0,0,4,151.0,USA/Canada/As,LinkedIn
1997.0,151.0,0,3,151.0,USA/Canada/As,YouTube
27.0,151.0,0,3,151.0,USA/Canada/As,YouTube
49.0,151.0,0,7,151.0,USA/Canada/As,Friend
211.0,150.81,0,1,150.81,USA/Canada/As,Google
276.0,151.0,0,8,151.0,USA/Canada/As,Other
145.0,79.4,2,5,79.4,Rest_of_the_world,Twitter
1464.0,188.15,1,1,188.15,West_EU,Google
302.0,79.41,2,7,79.41,Rest_of_the_world,Friend
762.5,151.0,2,2,151.0,Rest_of_the_world,Facebook
1025.0,151.28,0,7,151.28,USA/Canada/As,Friend
3646.0,151.22,0,3,151.22,USA/Canada/As,YouTube
1423.0,151.0,2,1,151.0,Rest_of_the_world,Google
12.0,151.4,0,2,151.4,USA/Canada/As,Facebook
5103.0,174.63,0,1,174.63,USA/Canada/As,Google
1110.0,82.04,2,6,82.04,Rest_of_the_world,Instagram
6.0,163.53,0,1,163.53,USA/Canada/As,Google
1612.0,174.37,0,4,174.37,USA/Canada/As,LinkedIn
60.0,160.0,2,7,160.0,Rest_of_the_world,Friend
1.0,184.85,1,3,184.85,West_EU,YouTube
1446.0,82.04,2,1,82.04,Rest_of_the_world,Google
1917.0,156.0,0,3,156.0,USA/Canada/As,YouTube
2485.0,82.04,2,4,82.04,Rest_of_the_world,LinkedIn
326.0,36.0,0,6,36.0,USA/Canada/As,Instagram
492.0,187.97,1,3,187.97,West_EU,YouTube
66.0,86.24,2,1,86.24,Rest_of_the_world,Google
1158.0,188.64,1,4,188.64,West_EU,LinkedIn
540.0,156.0,0,3,156.0,USA/Canada/As,YouTube
287.0,164.0,0,1,164.0,USA/Canada/As,Google
292.0,160.0,0,3,160.0,USA/Canada/As,YouTube
186.0,179.0,1,6,179.0,West_EU,Instagram
1220.0,64.8,0,8,64.8,USA/Canada/As,Other
1776.0,82.03,2,6,82.03,Rest_of_the_world,Instagram
605.0,155.64,0,3,155.64,USA/Canada/As,YouTube
2.0,91.5,2,7,91.5,Rest_of_the_world,Friend
173.0,82.04,2,2,82.04,Rest_of_the_world,Facebook
11.0,155.72,0,1,155.72,USA/Canada/As,Google
304.0,156.0,2,3,156.0,Rest_of_the_world,YouTube
96.0,191.89,2,1,191.89,Rest_of_the_world,Google
599.0,164.0,0,3,164.0,USA/Canada/As,YouTube
157.0,156.45,0,7,156.45,USA/Canada/As,Friend
483.0,192.22,2,3,192.22,Rest_of_the_world,YouTube
444.0,160.17,0,3,160.17,USA/Canada/As,YouTube
81.0,160.0,0,8,160.0,USA/Canada/As,Other
1933.0,119.0,2,1,119.0,Rest_of_the_world,Google
21.0,160.0,2,3,160.0,Rest_of_the_world,YouTube
64.0,160.0,0,8,160.0,USA/Canada/As,Other
103.0,160.0,0,1,160.0,USA/Canada/As,Google
178.0,209.26,0,1,209.26,USA/Canada/As,Google
433.5,160.0,2,5,160.0,Rest_of_the_world,Twitter
12.0,159.82,0,3,159.82,USA/Canada/As,YouTube
462.0,64.83,0,7,64.83,USA/Canada/As,Friend
387.0,159.96,2,1,159.96,Rest_of_the_world,Google
1309.0,84.14,2,8,84.14,Rest_of_the_world,Other
10590.0,64.8,0,1,64.8,USA/Canada/As,Google
276.0,160.0,0,8,160.0,USA/Canada/As,Other
723.0,64.8,2,3,64.8,Rest_of_the_world,YouTube
258.0,192.0,0,8,192.0,USA/Canada/As,Other
534.0,216.4,0,7,216.4,USA/Canada/As,Friend
181.0,86.24,2,4,86.24,Rest_of_the_world,LinkedIn
213.0,84.14,2,4,84.14,Rest_of_the_world,LinkedIn
1432.0,151.21,0,3,151.21,USA/Canada/As,YouTube
309.0,159.82,0,2,159.82,USA/Canada/As,Facebook
308.0,84.14,2,3,84.14,Rest_of_the_world,YouTube
1311.0,163.53,0,7,163.53,USA/Canada/As,Friend
197.0,86.24,1,3,86.24,West_EU,YouTube
0.0,49.5,0,1,49.5,USA/Canada/As,Google
134.0,164.0,0,3,164.0,USA/Canada/As,YouTube
84.0,86.24,2,7,86.24,Rest_of_the_world,Friend
2667.0,164.0,0,6,164.0,USA/Canada/As,Instagram
113.0,164.0,0,3,164.0,USA/Canada/As,YouTube
46.0,164.0,0,3,164.0,USA/Canada/As,YouTube
18.0,164.0,2,3,164.0,Rest_of_the_world,YouTube
36.0,164.0,0,1,164.0,USA/Canada/As,Google
191.0,86.24,2,7,86.24,Rest_of_the_world,Friend
214.0,164.0,2,1,164.0,Rest_of_the_world,Google
3220.0,97.22,0,6,97.22,USA/Canada/As,Instagram
3276.0,174.6,2,1,174.6,Rest_of_the_world,Google
2680.0,64.8,0,8,64.8,USA/Canada/As,Other
294.0,164.0,0,6,164.0,USA/Canada/As,Instagram
8.0,86.24,2,1,86.24,Rest_of_the_world,Google
12.0,206.23,1,1,206.23,West_EU,Google
78.0,164.0,0,8,164.0,USA/Canada/As,Other
2324.0,200.0,0,3,200.0,USA/Canada/As,YouTube
340.0,78.87,2,7,78.87,Rest_of_the_world,Friend
419.0,164.0,0,3,164.0,USA/Canada/As,YouTube
941.0,164.0,0,1,164.0,USA/Canada/As,Google
333.0,164.0,0,3,164.0,USA/Canada/As,YouTube
941.0,45.15,1,3,45.15,West_EU,YouTube
365.0,174.0,0,3,174.0,USA/Canada/As,YouTube
395.0,164.0,0,4,164.0,USA/Canada/As,LinkedIn
524.0,86.24,2,3,86.24,Rest_of_the_world,YouTube
19.0,164.0,0,8,164.0,USA/Canada/As,Other
67.0,164.0,0,3,164.0,USA/Canada/As,YouTube
907.0,164.0,0,3,164.0,USA/Canada/As,YouTube
380.5,164.0,0,3,164.0,USA/Canada/As,YouTube
985.0,164.0,2,3,164.0,Rest_of_the_world,YouTube
63.0,164.12,0,2,164.12,USA/Canada/As,Facebook
20.0,49.64,0,8,49.64,USA/Canada/As,Other
358.0,86.24,2,7,86.24,Rest_of_the_world,Friend
4757.0,202.59,1,1,202.59,West_EU,Google
380.5,164.27,0,3,164.27,USA/Canada/As,YouTube
355.0,164.0,2,4,164.0,Rest_of_the_world,LinkedIn
116.0,164.0,2,1,164.0,Rest_of_the_world,Google
1823.0,164.64,2,3,164.64,Rest_of_the_world,YouTube
324.0,263.0,0,4,263.0,USA/Canada/As,LinkedIn
4614.0,164.0,2,3,164.0,Rest_of_the_world,YouTube
1013.0,64.8,0,3,64.8,USA/Canada/As,YouTube
7940.0,46.36,2,7,46.36,Rest_of_the_world,Friend
1867.0,61.2,0,3,61.2,USA/Canada/As,YouTube
3561.0,91.91,2,7,91.91,Rest_of_the_world,Friend
388.0,173.45,0,1,173.45,USA/Canada/As,Google
753.0,174.0,0,6,174.0,USA/Canada/As,Instagram
3175.0,204.61,0,1,204.61,USA/Canada/As,Google
2614.0,14.25,2,6,14.25,Rest_of_the_world,Instagram
380.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
190.0,68.36,2,3,68.36,Rest_of_the_world,YouTube
41.0,78.87,2,6,78.87,Rest_of_the_world,Instagram
518.0,240.0,0,7,240.0,USA/Canada/As,Friend
1186.0,91.5,2,6,91.5,Rest_of_the_world,Instagram
441.0,91.5,2,6,91.5,Rest_of_the_world,Instagram
1149.0,49.39,2,6,49.39,Rest_of_the_world,Instagram
209.0,19.0,2,7,19.0,Rest_of_the_world,Friend
24.0,149.57,0,6,149.57,USA/Canada/As,Instagram
2762.0,34.2,2,6,34.2,Rest_of_the_world,Instagram
6088.0,174.0,2,1,174.0,Rest_of_the_world,Google
778.0,62.22,0,1,62.22,USA/Canada/As,Google
1018.0,174.6,2,3,174.6,Rest_of_the_world,YouTube
12.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
945.0,36.0,0,7,36.0,USA/Canada/As,Friend
138.0,109.8,2,7,109.8,Rest_of_the_world,Friend
2642.0,174.61,0,1,174.61,USA/Canada/As,Google
213.0,19.0,2,1,19.0,Rest_of_the_world,Google
351.0,64.8,2,3,64.8,Rest_of_the_world,YouTube
1747.0,34.2,2,3,34.2,Rest_of_the_world,YouTube
390.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
549.0,43.22,2,4,43.22,Rest_of_the_world,LinkedIn
276.0,199.49,0,8,199.49,USA/Canada/As,Other
1167.0,240.0,2,3,240.0,Rest_of_the_world,YouTube
660.0,184.44,2,8,184.44,Rest_of_the_world,Other
78.0,91.5,2,6,91.5,Rest_of_the_world,Instagram
4474.0,211.09,0,8,211.09,USA/Canada/As,Other
127.0,36.0,0,1,36.0,USA/Canada/As,Google
226.0,90.87,2,1,90.87,Rest_of_the_world,Google
1150.0,97.0,0,3,97.0,USA/Canada/As,YouTube
662.0,174.0,2,8,174.0,Rest_of_the_world,Other
18.0,49.5,0,8,49.5,USA/Canada/As,Other
12.0,174.0,0,3,174.0,USA/Canada/As,YouTube
568.0,121.0,0,2,121.0,USA/Canada/As,Facebook
2223.0,0.0,2,1,0.0,Rest_of_the_world,Google
1333.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
138.0,172.95,0,3,172.95,USA/Canada/As,YouTube
162.0,48.6,0,4,48.6,USA/Canada/As,LinkedIn
515.0,36.0,0,3,36.0,USA/Canada/As,YouTube
352.0,78.87,2,6,78.87,Rest_of_the_world,Instagram
131.0,240.0,0,1,240.0,USA/Canada/As,Google
902.0,122.27,0,7,122.27,USA/Canada/As,Friend
298.0,314.27,0,7,281.105,USA/Canada/As,Friend
1523.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
149.0,184.44,0,8,184.44,USA/Canada/As,Other
35.0,91.5,2,1,91.5,Rest_of_the_world,Google
414.0,211.51,2,3,211.51,Rest_of_the_world,YouTube
3300.0,19.0,2,4,19.0,Rest_of_the_world,LinkedIn
296.0,93.57,0,3,93.57,USA/Canada/As,YouTube
247.0,29.0,0,3,29.0,USA/Canada/As,YouTube
1.0,49.33,1,4,49.33,West_EU,LinkedIn
643.0,25.65,2,7,25.65,Rest_of_the_world,Friend
749.0,240.0,2,7,240.0,Rest_of_the_world,Friend
6.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
383.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
3607.0,68.15,2,3,68.15,Rest_of_the_world,YouTube
29196.0,467.8,0,7,281.105,USA/Canada/As,Friend
599.0,19.0,2,1,19.0,Rest_of_the_world,Google
133.0,19.0,2,1,19.0,Rest_of_the_world,Google
871.0,36.0,0,8,36.0,USA/Canada/As,Other
1629.0,63.0,2,3,63.0,Rest_of_the_world,YouTube
1111.0,96.99,2,7,96.99,Rest_of_the_world,Friend
101.0,61.18,1,8,61.18,West_EU,Other
755.0,44.14,1,2,44.14,West_EU,Facebook
114.0,172.78,0,6,172.78,USA/Canada/As,Instagram
38.0,0.0,2,6,0.0,Rest_of_the_world,Instagram
299.0,84.96,0,1,84.96,USA/Canada/As,Google
260.0,174.6,2,1,174.6,Rest_of_the_world,Google
2.0,1.2,2,4,1.2,Rest_of_the_world,LinkedIn
614.0,19.0,2,1,19.0,Rest_of_the_world,Google
7561.0,36.0,0,1,36.0,USA/Canada/As,Google
1790.0,174.0,0,3,174.0,USA/Canada/As,YouTube
554.0,174.0,2,4,174.0,Rest_of_the_world,LinkedIn
780.0,111.34,2,4,111.34,Rest_of_the_world,LinkedIn
400.0,43.34,1,3,43.34,West_EU,YouTube
560.0,91.5,2,4,91.5,Rest_of_the_world,LinkedIn
120.0,174.0,0,3,174.0,USA/Canada/As,YouTube
97.0,192.37,2,8,192.37,Rest_of_the_world,Other
2164.0,33.25,2,3,33.25,Rest_of_the_world,YouTube
108.0,78.87,2,3,78.87,Rest_of_the_world,YouTube
798.0,211.37,1,7,211.37,West_EU,Friend
181.0,173.27,2,8,173.27,Rest_of_the_world,Other
253.0,174.0,2,8,174.0,Rest_of_the_world,Other
35.0,49.5,0,3,49.5,USA/Canada/As,YouTube
378.0,239.99,2,7,239.99,Rest_of_the_world,Friend
376.0,36.0,0,8,36.0,USA/Canada/As,Other
168.0,36.0,0,8,36.0,USA/Canada/As,Other
1196.0,91.5,2,6,91.5,Rest_of_the_world,Instagram
104.0,174.28,0,1,174.28,USA/Canada/As,Google
580.0,36.0,0,8,36.0,USA/Canada/As,Other
4276.0,71.7,1,8,71.7,West_EU,Other
4032.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
1903.0,91.5,2,1,91.5,Rest_of_the_world,Google
573.0,36.0,0,3,36.0,USA/Canada/As,YouTube
155.0,130.0,0,2,130.0,USA/Canada/As,Facebook
1500.0,36.0,2,1,36.0,Rest_of_the_world,Google
3700.0,19.0,2,6,19.0,Rest_of_the_world,Instagram
1459.0,93.49,0,3,93.49,USA/Canada/As,YouTube
5545.0,34.2,2,3,34.2,Rest_of_the_world,YouTube
247.0,36.04,0,3,36.04,USA/Canada/As,YouTube
8504.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
1459.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
0.0,4.18,2,4,4.18,Rest_of_the_world,LinkedIn
5.0,184.44,0,3,184.44,USA/Canada/As,YouTube
1377.0,414.0,0,3,281.105,USA/Canada/As,YouTube
40.0,82.04,2,2,82.04,Rest_of_the_world,Facebook
347.0,68.36,2,1,68.36,Rest_of_the_world,Google
631.0,34.22,2,1,34.22,Rest_of_the_world,Google
484.0,143.99,1,6,143.99,West_EU,Instagram
393.0,149.99,2,3,149.99,Rest_of_the_world,YouTube
123.0,36.0,0,3,36.0,USA/Canada/As,YouTube
203.0,184.91,0,6,184.91,USA/Canada/As,Instagram
42.0,78.88,2,6,78.88,Rest_of_the_world,Instagram
643.0,91.5,2,7,91.5,Rest_of_the_world,Friend
266.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
365.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
33.0,240.0,0,1,240.0,USA/Canada/As,Google
333.0,33.24,2,6,33.24,Rest_of_the_world,Instagram
574.0,102.04,2,1,102.04,Rest_of_the_world,Google
437.0,58.81,1,7,58.81,West_EU,Friend
230.0,49.5,0,1,49.5,USA/Canada/As,Google
1010.0,63.72,0,1,63.72,USA/Canada/As,Google
243.0,27.0,0,1,27.0,USA/Canada/As,Google
584.0,107.86,0,3,107.86,USA/Canada/As,YouTube
6057.0,80.85,2,7,80.85,Rest_of_the_world,Friend
1727.0,91.49,2,3,91.49,Rest_of_the_world,YouTube
1457.0,184.44,2,3,184.44,Rest_of_the_world,YouTube
200.0,42.84,1,6,42.84,West_EU,Instagram
882.0,184.44,0,8,184.44,USA/Canada/As,Other
48.0,49.33,0,4,49.33,USA/Canada/As,LinkedIn
119.0,99.0,0,1,99.0,USA/Canada/As,Google
694.0,78.88,2,1,78.88,Rest_of_the_world,Google
1724.0,174.0,0,6,174.0,USA/Canada/As,Instagram
1599.0,64.8,0,3,64.8,USA/Canada/As,YouTube
301.0,273.45,0,3,273.45,USA/Canada/As,YouTube
9438.0,86.98,2,7,86.98,Rest_of_the_world,Friend
362.0,51.0,2,6,51.0,Rest_of_the_world,Instagram
1.0,240.0,2,8,240.0,Rest_of_the_world,Other
4.0,19.0,1,3,19.0,West_EU,YouTube
304.0,18.93,2,4,18.93,Rest_of_the_world,LinkedIn
1279.0,36.16,0,1,36.16,USA/Canada/As,Google
8941.0,64.8,0,3,64.8,USA/Canada/As,YouTube
696.0,63.63,2,6,63.63,Rest_of_the_world,Instagram
104.0,240.0,0,7,240.0,USA/Canada/As,Friend
1262.0,81.29,1,3,81.29,West_EU,YouTube
297.0,19.0,1,3,19.0,West_EU,YouTube
342.0,19.0,2,6,19.0,Rest_of_the_world,Instagram
582.0,97.0,2,3,97.0,Rest_of_the_world,YouTube
1620.0,34.18,2,3,34.18,Rest_of_the_world,YouTube
